PartnerPolicy,Trial,Intentions_RT,Agency,Control,Game,Age,Education,Ethnicity,Religion,Sex,Persec,SocRef,ICARTot,ICARrt,Response,Type1,Type2,Option1_PPT,Option1_Partner,Option2_PPT,Option2_Partner,Diff1,Diff2,Choice,ChoiceAction,id
Competative,5,1187.41,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Competative,Individual,8,2,9,5,6,4,Individual,2,68
Competative,6,1029.68,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,68
Competative,7,1036.62,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Competative,Individual,7,2,8,5,5,3,Individual,2,68
Competative,8,1334.385,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,68
Competative,9,1906.75,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,68
Competative,10,1025.47,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,68
Competative,11,1072.075,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,68
Competative,12,2395.385,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Individual,Competative,10,6,8,2,6,4,Individual,2,68
Competative,13,1255.645,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,68
Competative,14,1070.28,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,68
Competative,15,903.065,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,68
Competative,16,1831.65,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Individual,Competative,12,6,10,2,8,6,Individual,2,68
Competative,17,1240.44,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,68
Competative,18,1045.015,50,0,Choose,32,College/Sixth Form (A level or equivalent),English/Welsh/Scottish/Northern Irish/British,Atheist,Female,7,11,1,7410.3,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,68
Competative,1,3915.3,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Individual,6,2,8,5,4,3,Individual,2,69
Competative,2,1131,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Competative,12,6,10,2,8,6,Individual,2,69
Competative,3,958,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Individual,8,2,9,5,6,4,Individual,2,69
Competative,4,721.6,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,69
Competative,5,813.3,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Competative,10,6,8,2,6,4,Individual,2,69
Competative,6,1442.3,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,69
Competative,7,690.9,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,69
Competative,8,1385.3,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,69
Competative,9,827.6,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Prosocial,Individual,8,8,10,5,0,5,Individual,2,69
Competative,10,865,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,69
Competative,11,1219.4,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,69
Competative,12,752.1,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,69
Competative,13,802.9,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,69
Competative,14,1074.5,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,69
Competative,15,1108.9,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,69
Competative,16,714.2,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,69
Competative,17,793,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,69
Competative,18,849.6,93,1,Choose,20,Secondary School (GCSE or equivalent),"""White""",Agnostic,Female,11,15,5,5271.19,2,Competative,Individual,7,2,8,5,5,3,Individual,2,69
Individualist,1,2805.605,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,70
Individualist,2,7810.06,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Individual,7,2,8,5,5,3,Individual,2,70
Individualist,3,3052.18,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,70
Individualist,4,3124.195,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,70
Individualist,5,2945.79,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,70
Individualist,6,3051.76,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Competative,10,6,8,2,6,4,Individual,2,70
Individualist,7,1730.915,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,70
Individualist,8,1638.66,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,70
Individualist,9,2897.52,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,70
Individualist,10,1349.135,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,70
Individualist,11,1321,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Individual,8,2,9,5,6,4,Individual,2,70
Individualist,12,2860.77,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,70
Individualist,13,2631.635,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,70
Individualist,14,1819.945,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Competative,12,6,10,2,8,6,Individual,2,70
Individualist,15,2222.38,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Individual,6,2,8,5,4,3,Individual,2,70
Individualist,16,8734.855,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,70
Individualist,17,1106.18,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,70
Individualist,18,1573.67,86,1,Choose,23,Secondary School (GCSE or equivalent),English/Welsh/Scottish/Northern Irish/British,Agnostic,Female,8,12,3,11410.77,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,70
Prosocial,1,14882.135,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,71
Prosocial,2,1236.235,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Individual,Competative,12,6,10,2,8,6,Individual,2,71
Prosocial,3,456.93,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,71
Prosocial,4,247.005,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Competative,Prosocial,10,5,10,10,0,5,Competative,3,71
Prosocial,5,360.07,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,71
Prosocial,6,162.965,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,71
Prosocial,7,15.65,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,71
Prosocial,8,390.22,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,2,Individual,Competative,10,6,8,2,6,4,Competative,3,71
Prosocial,9,71.81499999,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,2,Competative,Individual,8,2,9,5,6,4,Individual,2,71
Prosocial,10,415.945,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,71
Prosocial,11,425.29,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Competative,Individual,7,2,8,5,5,3,Competative,3,71
Prosocial,12,115.235,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,2,Prosocial,Competative,8,8,8,2,0,6,Competative,3,71
Prosocial,13,1634.34,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,71
Prosocial,14,1581.805,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,71
Prosocial,15,11847.525,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,71
Prosocial,16,9176.17,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Competative,Individual,6,2,8,5,4,3,Competative,3,71
Prosocial,17,843.44,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,71
Prosocial,18,452.075,54,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Female,1,6,2,6627.71,1,Competative,Prosocial,9,5,9,9,0,4,Competative,3,71
Prosocial,1,4311.245,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,72
Prosocial,2,2830.415,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,72
Prosocial,3,5465.575,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,72
Prosocial,4,1901.035,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,72
Prosocial,5,1302.58,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Individual,Competative,12,6,10,2,8,6,Individual,2,72
Prosocial,6,1826.11,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Competative,Individual,6,2,8,5,4,3,Individual,2,72
Prosocial,7,2122.97,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,72
Prosocial,8,1571.03,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Individual,Competative,10,6,8,2,6,4,Individual,2,72
Prosocial,9,2554.53,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Prosocial,Individual,8,8,10,5,0,5,Individual,2,72
Prosocial,10,1830.955,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,72
Prosocial,11,1697.345,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,72
Prosocial,12,5541.055,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Competative,Individual,7,2,8,5,5,3,Competative,3,72
Prosocial,13,5758.26,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Prosocial,Competative,6,6,6,2,0,4,Competative,3,72
Prosocial,14,2970.855,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Prosocial,Competative,7,7,7,2,0,5,Competative,3,72
Prosocial,15,2554.885,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,72
Prosocial,16,1387.61,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,72
Prosocial,17,2484.17,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,1,Competative,Prosocial,9,5,9,9,0,4,Competative,3,72
Prosocial,18,1591.18,85,1,Choose,50,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Agnostic,Female,0,10,2,16328.98,2,Competative,Individual,8,2,9,5,6,4,Individual,2,72
Prosocial,1,11699,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,73
Prosocial,2,14728,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,73
Prosocial,3,3192,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Individual,Competative,10,6,8,2,6,4,Individual,2,73
Prosocial,4,1687,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,73
Prosocial,5,3350,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Individual,7,2,8,5,5,3,Individual,2,73
Prosocial,6,4385,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,73
Prosocial,7,1845,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,73
Prosocial,8,8115,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,73
Prosocial,9,2315,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Individual,Competative,12,6,10,2,8,6,Individual,2,73
Prosocial,10,3324,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Individual,8,2,9,5,6,4,Individual,2,73
Prosocial,11,4839,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,73
Prosocial,12,11870,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,73
Prosocial,13,1684,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,73
Prosocial,14,880,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,73
Prosocial,15,2553,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Individual,6,2,8,5,4,3,Individual,2,73
Prosocial,16,1577,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,73
Prosocial,17,1309,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,73
Prosocial,18,872,87,0,Choose,29,Postgraduate Degree (e.g. MA; MSc),Any other white background,Atheist,Female,0,5,8,85734.9,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,73
Individualist,1,4948.575,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,74
Individualist,2,7734.77,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Competative,Individual,8,2,9,5,6,4,Individual,2,74
Individualist,3,2120.065,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,74
Individualist,4,2816.135,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Competative,Individual,7,2,8,5,5,3,Individual,2,74
Individualist,5,2215.77,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,74
Individualist,6,1823.685,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,74
Individualist,7,1997.425,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,74
Individualist,8,3098.485,82,1,Choose,26,College/Sixth Form (A level or equivalent),"""White""",Atheist,Male,6,11,1,11280.02,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,74
